"id","date_time","temp","lux"
"1118",1118,2020-12-07 18:10:00,3.367,0
"1119",1119,2020-12-07 18:20:00,3.261,0
"1120",1120,2020-12-07 18:30:00,3.261,0
"1121",1121,2020-12-07 18:40:00,3.261,0
"1122",1122,2020-12-07 18:50:00,3.049,0
"1123",1123,2020-12-07 19:00:00,2.837,0
"1124",1124,2020-12-07 19:10:00,2.837,0
"1125",1125,2020-12-07 19:20:00,2.517,0
"1126",1126,2020-12-07 19:30:00,2.088,0
"1127",1127,2020-12-07 19:40:00,1.98,0
"1128",1128,2020-12-07 19:50:00,1.656,0
"1129",1129,2020-12-07 20:00:00,1.003,0
"1130",1130,2020-12-07 20:10:00,1.221,0
"1131",1131,2020-12-07 20:20:00,1.33,0
"1132",1132,2020-12-07 20:30:00,1.33,0
"1133",1133,2020-12-07 20:40:00,1.221,0
"1134",1134,2020-12-07 20:50:00,0.893,0
"1135",1135,2020-12-07 21:00:00,0.674,0
"1136",1136,2020-12-07 21:10:00,0.563,0
"1137",1137,2020-12-07 21:20:00,0.453,0
"1138",1138,2020-12-07 21:30:00,0.232,0
"1139",1139,2020-12-07 21:40:00,0.453,0
"1140",1140,2020-12-07 21:50:00,0.563,0
"1141",1141,2020-12-07 22:00:00,0.232,0
"1142",1142,2020-12-07 22:10:00,0.121,0
"1143",1143,2020-12-07 22:20:00,0.01,0
"1144",1144,2020-12-07 22:30:00,0.01,0
"1145",1145,2020-12-07 22:40:00,0.01,0
"1146",1146,2020-12-07 22:50:00,0.01,0
"1147",1147,2020-12-07 23:00:00,-0.102,0
"1148",1148,2020-12-07 23:10:00,0.121,0
"1149",1149,2020-12-07 23:20:00,-0.102,0
"1150",1150,2020-12-07 23:30:00,0.01,0
"1151",1151,2020-12-07 23:40:00,0.01,0
"1152",1152,2020-12-07 23:50:00,-0.102,0
"1153",1153,2020-12-08 00:00:00,0.343,0
"1154",1154,2020-12-08 00:10:00,0.343,0
"1155",1155,2020-12-08 00:20:00,0.563,0
"1156",1156,2020-12-08 00:30:00,0.674,0
"1157",1157,2020-12-08 00:40:00,0.784,0
"1158",1158,2020-12-08 00:50:00,0.784,0
"1159",1159,2020-12-08 01:00:00,0.893,0
"1160",1160,2020-12-08 01:10:00,1.003,0
"1161",1161,2020-12-08 01:20:00,0.893,0
"1162",1162,2020-12-08 01:30:00,0.893,0
"1163",1163,2020-12-08 01:40:00,0.893,0
"1164",1164,2020-12-08 01:50:00,0.784,0
"1165",1165,2020-12-08 02:00:00,0.784,0
"1166",1166,2020-12-08 02:10:00,1.003,0
"1167",1167,2020-12-08 02:20:00,0.784,0
"1168",1168,2020-12-08 02:30:00,0.784,0
"1169",1169,2020-12-08 02:40:00,0.784,0
"1170",1170,2020-12-08 02:50:00,1.003,0
"1171",1171,2020-12-08 03:00:00,1.003,0
"1172",1172,2020-12-08 03:10:00,1.003,0
"1173",1173,2020-12-08 03:20:00,1.003,0
"1174",1174,2020-12-08 03:30:00,1.003,0
"1175",1175,2020-12-08 03:40:00,0.893,0
"1176",1176,2020-12-08 03:50:00,1.003,0
"1177",1177,2020-12-08 04:00:00,1.003,0
"1178",1178,2020-12-08 04:10:00,1.221,0
"1179",1179,2020-12-08 04:20:00,1.112,0
"1180",1180,2020-12-08 04:30:00,1.003,0
"1181",1181,2020-12-08 04:40:00,1.003,0
"1182",1182,2020-12-08 04:50:00,0.893,0
"1183",1183,2020-12-08 05:00:00,0.893,0
"1184",1184,2020-12-08 05:10:00,1.003,0
"1185",1185,2020-12-08 05:20:00,1.003,0
"1186",1186,2020-12-08 05:30:00,1.003,0
"1187",1187,2020-12-08 05:40:00,1.112,0
"1188",1188,2020-12-08 05:50:00,1.112,0
"1189",1189,2020-12-08 06:00:00,1.003,0
"1190",1190,2020-12-08 06:10:00,0.784,0
"1191",1191,2020-12-08 06:20:00,0.784,0
"1192",1192,2020-12-08 06:30:00,0.893,0
"1193",1193,2020-12-08 06:40:00,0.784,0
"1194",1194,2020-12-08 06:50:00,0.674,0
"1195",1195,2020-12-08 07:00:00,0.784,0
"1196",1196,2020-12-08 07:10:00,0.563,0
"1197",1197,2020-12-08 07:20:00,0.343,0
"1198",1198,2020-12-08 07:30:00,0.232,0
"1199",1199,2020-12-08 07:40:00,0.232,0
"1200",1200,2020-12-08 07:50:00,0.232,21.5
"1201",1201,2020-12-08 08:00:00,0.121,75.3
"1202",1202,2020-12-08 08:10:00,-0.213,161.5
"1203",1203,2020-12-08 08:20:00,-0.213,269.1
"1204",1204,2020-12-08 08:30:00,-0.774,366
"1205",1205,2020-12-08 08:40:00,-0.774,441.3
"1206",1206,2020-12-08 08:50:00,-0.549,527.4
"1207",1207,2020-12-08 09:00:00,-0.437,656.6
"1208",1208,2020-12-08 09:10:00,-0.213,7233.4
"1209",1209,2020-12-08 09:20:00,0.563,3961.1
"1210",1210,2020-12-08 09:30:00,0.674,1722.2
"1211",1211,2020-12-08 09:40:00,0.563,1722.2
"1212",1212,2020-12-08 09:50:00,0.674,1980.6
"1213",1213,2020-12-08 10:00:00,0.893,2583.4
"1214",1214,2020-12-08 10:10:00,1.003,3272.2
"1215",1215,2020-12-08 10:20:00,1.112,2583.4
"1216",1216,2020-12-08 10:30:00,1.33,2152.8
"1217",1217,2020-12-08 10:40:00,1.656,2238.9
"1218",1218,2020-12-08 10:50:00,1.656,2238.9
"1219",1219,2020-12-08 11:00:00,1.872,2325
"1220",1220,2020-12-08 11:10:00,2.195,2325
"1221",1221,2020-12-08 11:20:00,2.41,2325
"1222",1222,2020-12-08 11:30:00,2.517,2325
"1223",1223,2020-12-08 11:40:00,2.517,2497.2
"1224",1224,2020-12-08 11:50:00,2.73,2755.6
"1225",1225,2020-12-08 12:00:00,2.943,2755.6
"1226",1226,2020-12-08 12:10:00,2.943,2669.5
"1227",1227,2020-12-08 12:20:00,3.049,2669.5
"1228",1228,2020-12-08 12:30:00,3.155,2755.6
"1229",1229,2020-12-08 12:40:00,3.367,2497.2
"1230",1230,2020-12-08 12:50:00,3.261,2927.8
"1231",1231,2020-12-08 13:00:00,3.155,3100
"1232",1232,2020-12-08 13:10:00,2.943,3444.5
"1233",1233,2020-12-08 13:20:00,2.73,3272.2
"1234",1234,2020-12-08 13:30:00,2.624,3272.2
"1235",1235,2020-12-08 13:40:00,2.41,2927.8
"1236",1236,2020-12-08 13:50:00,2.303,2927.8
"1237",1237,2020-12-08 14:00:00,2.303,2755.6
"1238",1238,2020-12-08 14:10:00,2.303,2755.6
"1239",1239,2020-12-08 14:20:00,2.195,2152.8
"1240",1240,2020-12-08 14:30:00,2.195,2669.5
"1241",1241,2020-12-08 14:40:00,1.872,1722.2
"1242",1242,2020-12-08 14:50:00,1.872,1313.2
"1243",1243,2020-12-08 15:00:00,1.872,1636.1
"1244",1244,2020-12-08 15:10:00,1.764,1636.1
"1245",1245,2020-12-08 15:20:00,1.764,1141
"1246",1246,2020-12-08 15:30:00,1.764,1205.6
"1247",1247,2020-12-08 15:40:00,1.764,1108.7
"1248",1248,2020-12-08 15:50:00,1.548,807.3
"1249",1249,2020-12-08 16:00:00,1.439,516.7
"1250",1250,2020-12-08 16:10:00,1.221,279.9
"1251",1251,2020-12-08 16:20:00,1.221,118.4
"1252",1252,2020-12-08 16:30:00,1.221,43.1
"1253",1253,2020-12-08 16:40:00,1.221,64.6
"1254",1254,2020-12-08 16:50:00,1.112,0
"1255",1255,2020-12-08 17:00:00,1.003,0
"1256",1256,2020-12-08 17:10:00,1.003,0
"1257",1257,2020-12-08 17:20:00,1.003,0
"1258",1258,2020-12-08 17:30:00,1.221,0
"1259",1259,2020-12-08 17:40:00,1.33,0
"1260",1260,2020-12-08 17:50:00,1.221,0
"1261",1261,2020-12-08 18:00:00,1.112,0
"1262",1262,2020-12-08 18:10:00,1.112,0
"1263",1263,2020-12-08 18:20:00,1.439,0
"1264",1264,2020-12-08 18:30:00,1.33,0
"1265",1265,2020-12-08 18:40:00,1.33,0
"1266",1266,2020-12-08 18:50:00,1.439,0
"1267",1267,2020-12-08 19:00:00,1.112,0
"1268",1268,2020-12-08 19:10:00,1.003,0
"1269",1269,2020-12-08 19:20:00,1.003,0
"1270",1270,2020-12-08 19:30:00,0.893,0
"1271",1271,2020-12-08 19:40:00,1.112,0
"1272",1272,2020-12-08 19:50:00,1.221,0
"1273",1273,2020-12-08 20:00:00,1.112,0
"1274",1274,2020-12-08 20:10:00,1.003,0
"1275",1275,2020-12-08 20:20:00,0.784,0
"1276",1276,2020-12-08 20:30:00,0.784,0
"1277",1277,2020-12-08 20:40:00,0.784,0
"1278",1278,2020-12-08 20:50:00,1.003,0
"1279",1279,2020-12-08 21:00:00,1.003,0
"1280",1280,2020-12-08 21:10:00,0.893,0
"1281",1281,2020-12-08 21:20:00,0.784,0
"1282",1282,2020-12-08 21:30:00,0.674,0
"1283",1283,2020-12-08 21:40:00,0.784,0
"1284",1284,2020-12-08 21:50:00,0.563,0
"1285",1285,2020-12-08 22:00:00,0.674,0
"1286",1286,2020-12-08 22:10:00,0.893,0
"1287",1287,2020-12-08 22:20:00,1.112,0
"1288",1288,2020-12-08 22:30:00,1.221,0
"1289",1289,2020-12-08 22:40:00,1.221,0
"1290",1290,2020-12-08 22:50:00,1.33,0
"1291",1291,2020-12-08 23:00:00,1.112,0
"1292",1292,2020-12-08 23:10:00,1.112,0
"1293",1293,2020-12-08 23:20:00,1.112,0
"1294",1294,2020-12-08 23:30:00,1.33,0
"1295",1295,2020-12-08 23:40:00,1.112,0
"1296",1296,2020-12-08 23:50:00,1.112,0
"1297",1297,2020-12-09 00:00:00,1.33,0
"1298",1298,2020-12-09 00:10:00,1.221,0
"1299",1299,2020-12-09 00:20:00,1.221,0
"1300",1300,2020-12-09 00:30:00,1.439,0
"1301",1301,2020-12-09 00:40:00,1.548,0
"1302",1302,2020-12-09 00:50:00,1.548,0
"1303",1303,2020-12-09 01:00:00,1.439,0
"1304",1304,2020-12-09 01:10:00,1.548,0
"1305",1305,2020-12-09 01:20:00,1.439,0
"1306",1306,2020-12-09 01:30:00,1.33,0
"1307",1307,2020-12-09 01:40:00,1.439,0
"1308",1308,2020-12-09 01:50:00,1.439,0
"1309",1309,2020-12-09 02:00:00,1.33,0
"1310",1310,2020-12-09 02:10:00,1.439,0
"1311",1311,2020-12-09 02:20:00,1.548,0
"1312",1312,2020-12-09 02:30:00,1.439,0
"1313",1313,2020-12-09 02:40:00,1.439,0
"1314",1314,2020-12-09 02:50:00,1.439,0
"1315",1315,2020-12-09 03:00:00,1.548,0
"1316",1316,2020-12-09 03:10:00,1.548,0
"1317",1317,2020-12-09 03:20:00,1.548,0
"1318",1318,2020-12-09 03:30:00,1.656,0
"1319",1319,2020-12-09 03:40:00,1.548,0
"1320",1320,2020-12-09 03:50:00,1.656,0
"1321",1321,2020-12-09 04:00:00,1.548,0
"1322",1322,2020-12-09 04:10:00,1.764,0
"1323",1323,2020-12-09 04:20:00,1.764,0
"1324",1324,2020-12-09 04:30:00,1.656,0
"1325",1325,2020-12-09 04:40:00,1.764,0
"1326",1326,2020-12-09 04:50:00,1.764,0
"1327",1327,2020-12-09 05:00:00,1.764,0
"1328",1328,2020-12-09 05:10:00,1.872,0
"1329",1329,2020-12-09 05:20:00,1.872,0
"1330",1330,2020-12-09 05:30:00,1.764,0
"1331",1331,2020-12-09 05:40:00,1.764,0
"1332",1332,2020-12-09 05:50:00,1.764,0
"1333",1333,2020-12-09 06:00:00,1.656,0
"1334",1334,2020-12-09 06:10:00,1.548,0
"1335",1335,2020-12-09 06:20:00,1.548,0
"1336",1336,2020-12-09 06:30:00,1.548,0
"1337",1337,2020-12-09 06:40:00,1.764,0
"1338",1338,2020-12-09 06:50:00,1.764,0
"1339",1339,2020-12-09 07:00:00,1.764,0
"1340",1340,2020-12-09 07:10:00,1.656,0
"1341",1341,2020-12-09 07:20:00,1.548,0
"1342",1342,2020-12-09 07:30:00,1.656,0
"1343",1343,2020-12-09 07:40:00,1.656,0
"1344",1344,2020-12-09 07:50:00,1.656,0
"1345",1345,2020-12-09 08:00:00,1.656,0
"1346",1346,2020-12-09 08:10:00,1.872,0
"1347",1347,2020-12-09 08:20:00,1.98,0
"1348",1348,2020-12-09 08:30:00,1.98,0
"1349",1349,2020-12-09 08:40:00,2.088,0
"1350",1350,2020-12-09 08:50:00,2.088,21.5
"1351",1351,2020-12-09 09:00:00,2.088,43.1
"1352",1352,2020-12-09 09:10:00,1.872,43.1
"1353",1353,2020-12-09 09:20:00,1.872,86.1
"1354",1354,2020-12-09 09:30:00,1.872,96.9
"1355",1355,2020-12-09 09:40:00,1.764,183
"1356",1356,2020-12-09 09:50:00,1.764,172.2
"1357",1357,2020-12-09 10:00:00,1.764,172.2
"1358",1358,2020-12-09 10:10:00,1.764,129.2
"1359",1359,2020-12-09 10:20:00,1.764,139.9
"1360",1360,2020-12-09 10:30:00,1.764,129.2
"1361",1361,2020-12-09 10:40:00,1.872,172.2
"1362",1362,2020-12-09 10:50:00,1.98,215.3
"1363",1363,2020-12-09 11:00:00,1.98,193.8
"1364",1364,2020-12-09 11:10:00,2.088,129.2
"1365",1365,2020-12-09 11:20:00,2.195,150.7
"1366",1366,2020-12-09 11:30:00,2.195,118.4
"1367",1367,2020-12-09 11:40:00,2.088,129.2
"1368",1368,2020-12-09 11:50:00,2.088,118.4
"1369",1369,2020-12-09 12:00:00,2.195,172.2
"1370",1370,2020-12-09 12:10:00,2.195,129.2
"1371",1371,2020-12-09 12:20:00,2.088,118.4
"1372",1372,2020-12-09 12:30:00,2.088,107.6
"1373",1373,2020-12-09 12:40:00,2.195,107.6
"1374",1374,2020-12-09 12:50:00,2.195,129.2
"1375",1375,2020-12-09 13:00:00,2.195,129.2
"1376",1376,2020-12-09 13:10:00,2.195,139.9
"1377",1377,2020-12-09 13:20:00,2.088,86.1
"1378",1378,2020-12-09 13:30:00,2.088,86.1
"1379",1379,2020-12-09 13:40:00,2.088,86.1
"1380",1380,2020-12-09 13:50:00,2.195,107.6
"1381",1381,2020-12-09 14:00:00,2.195,96.9
"1382",1382,2020-12-09 14:10:00,2.195,86.1
"1383",1383,2020-12-09 14:20:00,2.088,96.9
"1384",1384,2020-12-09 14:30:00,2.088,96.9
"1385",1385,2020-12-09 14:40:00,2.088,75.3
"1386",1386,2020-12-09 14:50:00,2.195,64.6
"1387",1387,2020-12-09 15:00:00,2.195,86.1
"1388",1388,2020-12-09 15:10:00,2.195,75.3
"1389",1389,2020-12-09 15:20:00,2.195,53.8
"1390",1390,2020-12-09 15:30:00,2.195,53.8
"1391",1391,2020-12-09 15:40:00,2.195,43.1
"1392",1392,2020-12-09 15:50:00,2.088,32.3
"1393",1393,2020-12-09 16:00:00,2.088,21.5
"1394",1394,2020-12-09 16:10:00,1.98,21.5
"1395",1395,2020-12-09 16:20:00,1.872,10.8
"1396",1396,2020-12-09 16:30:00,1.872,0
"1397",1397,2020-12-09 16:40:00,1.656,0
"1398",1398,2020-12-09 16:50:00,1.439,0
"1399",1399,2020-12-09 17:00:00,1.548,0
"1400",1400,2020-12-09 17:10:00,1.439,0
"1401",1401,2020-12-09 17:20:00,1.33,0
"1402",1402,2020-12-09 17:30:00,1.33,0
"1403",1403,2020-12-09 17:40:00,1.33,0
"1404",1404,2020-12-09 17:50:00,1.221,0
"1405",1405,2020-12-09 18:00:00,1.112,0
"1406",1406,2020-12-09 18:10:00,1.112,0
"1407",1407,2020-12-09 18:20:00,1.112,0
"1408",1408,2020-12-09 18:30:00,1.112,0
"1409",1409,2020-12-09 18:40:00,1.112,0
"1410",1410,2020-12-09 18:50:00,1.003,0
"1411",1411,2020-12-09 19:00:00,1.003,0
"1412",1412,2020-12-09 19:10:00,1.003,0
"1413",1413,2020-12-09 19:20:00,1.003,0
"1414",1414,2020-12-09 19:30:00,1.112,0
"1415",1415,2020-12-09 19:40:00,1.112,0
"1416",1416,2020-12-09 19:50:00,1.003,0
"1417",1417,2020-12-09 20:00:00,1.003,0
"1418",1418,2020-12-09 20:10:00,1.003,0
"1419",1419,2020-12-09 20:20:00,0.893,0
"1420",1420,2020-12-09 20:30:00,0.893,0
"1421",1421,2020-12-09 20:40:00,0.784,0
"1422",1422,2020-12-09 20:50:00,0.893,0
"1423",1423,2020-12-09 21:00:00,0.784,0
"1424",1424,2020-12-09 21:10:00,0.893,0
"1425",1425,2020-12-09 21:20:00,0.893,0
"1426",1426,2020-12-09 21:30:00,0.893,0
"1427",1427,2020-12-09 21:40:00,0.784,0
"1428",1428,2020-12-09 21:50:00,0.784,0
"1429",1429,2020-12-09 22:00:00,0.674,0
"1430",1430,2020-12-09 22:10:00,0.784,0
"1431",1431,2020-12-09 22:20:00,0.893,0
"1432",1432,2020-12-09 22:30:00,0.893,0
"1433",1433,2020-12-09 22:40:00,0.893,0
"1434",1434,2020-12-09 22:50:00,1.003,0
"1435",1435,2020-12-09 23:00:00,1.003,0
"1436",1436,2020-12-09 23:10:00,1.003,0
"1437",1437,2020-12-09 23:20:00,1.003,0
"1438",1438,2020-12-09 23:30:00,0.893,0
"1439",1439,2020-12-09 23:40:00,1.112,0
"1440",1440,2020-12-09 23:50:00,1.112,0
"1441",1441,2020-12-10 00:00:00,1.112,0
"1442",1442,2020-12-10 00:10:00,0.893,0
"1443",1443,2020-12-10 00:20:00,1.003,0
"1444",1444,2020-12-10 00:30:00,0.893,0
"1445",1445,2020-12-10 00:40:00,0.893,0
"1446",1446,2020-12-10 00:50:00,0.893,0
"1447",1447,2020-12-10 01:00:00,0.784,0
"1448",1448,2020-12-10 01:10:00,0.784,0
"1449",1449,2020-12-10 01:20:00,0.784,0
"1450",1450,2020-12-10 01:30:00,0.784,0
"1451",1451,2020-12-10 01:40:00,0.674,0
"1452",1452,2020-12-10 01:50:00,0.893,0
"1453",1453,2020-12-10 02:00:00,0.893,0
"1454",1454,2020-12-10 02:10:00,0.893,0
"1455",1455,2020-12-10 02:20:00,0.893,0
"1456",1456,2020-12-10 02:30:00,1.003,0
"1457",1457,2020-12-10 02:40:00,0.893,0
"1458",1458,2020-12-10 02:50:00,1.112,0
"1459",1459,2020-12-10 03:00:00,1.003,0
"1460",1460,2020-12-10 03:10:00,1.003,0
"1461",1461,2020-12-10 03:20:00,1.003,0
"1462",1462,2020-12-10 03:30:00,0.893,0
"1463",1463,2020-12-10 03:40:00,0.893,0
"1464",1464,2020-12-10 03:50:00,0.784,0
"1465",1465,2020-12-10 04:00:00,0.893,0
"1466",1466,2020-12-10 04:10:00,0.893,0
"1467",1467,2020-12-10 04:20:00,0.893,0
"1468",1468,2020-12-10 04:30:00,0.784,0
"1469",1469,2020-12-10 04:40:00,0.893,0
"1470",1470,2020-12-10 04:50:00,1.003,0
"1471",1471,2020-12-10 05:00:00,0.784,0
"1472",1472,2020-12-10 05:10:00,0.893,0
"1473",1473,2020-12-10 05:20:00,0.893,0
"1474",1474,2020-12-10 05:30:00,0.784,0
"1475",1475,2020-12-10 05:40:00,0.784,0
"1476",1476,2020-12-10 05:50:00,0.563,0
"1477",1477,2020-12-10 06:00:00,0.563,0
"1478",1478,2020-12-10 06:10:00,0.563,0
"1479",1479,2020-12-10 06:20:00,0.453,0
"1480",1480,2020-12-10 06:30:00,0.121,0
"1481",1481,2020-12-10 06:40:00,0.121,0
"1482",1482,2020-12-10 06:50:00,0.01,0
"1483",1483,2020-12-10 07:00:00,0.01,0
"1484",1484,2020-12-10 07:10:00,-0.325,0
"1485",1485,2020-12-10 07:20:00,-0.437,0
"1486",1486,2020-12-10 07:30:00,-0.549,0
"1487",1487,2020-12-10 07:40:00,-0.662,0
"1488",1488,2020-12-10 07:50:00,-0.774,0
"1489",1489,2020-12-10 08:00:00,-0.774,32.3
"1490",1490,2020-12-10 08:10:00,-0.887,64.6
"1491",1491,2020-12-10 08:20:00,-1.114,107.6
"1492",1492,2020-12-10 08:30:00,-1.114,150.7
"1493",1493,2020-12-10 08:40:00,-0.774,366
"1494",1494,2020-12-10 08:50:00,-0.437,775
"1495",1495,2020-12-10 09:00:00,-0.437,796.5
"1496",1496,2020-12-10 09:10:00,-0.549,1141
"1497",1497,2020-12-10 09:20:00,-0.213,1356.3
"1498",1498,2020-12-10 09:30:00,-0.102,828.8
"1499",1499,2020-12-10 09:40:00,-0.102,731.9
"1500",1500,2020-12-10 09:50:00,0.01,775
"1501",1501,2020-12-10 10:00:00,0.232,1044.1
"1502",1502,2020-12-10 10:10:00,0.232,1054.9
"1503",1503,2020-12-10 10:20:00,0.453,1237.9
"1504",1504,2020-12-10 10:30:00,0.563,1076.4
"1505",1505,2020-12-10 10:40:00,0.674,1173.3
"1506",1506,2020-12-10 10:50:00,0.893,1377.8
"1507",1507,2020-12-10 11:00:00,1.003,1550
"1508",1508,2020-12-10 11:10:00,1.112,1808.3
"1509",1509,2020-12-10 11:20:00,1.003,1722.2
"1510",1510,2020-12-10 11:30:00,1.112,1894.5
"1511",1511,2020-12-10 11:40:00,1.112,1808.3
"1512",1512,2020-12-10 11:50:00,1.003,1894.5
"1513",1513,2020-12-10 12:00:00,1.33,2152.8
"1514",1514,2020-12-10 12:10:00,1.33,2411.1
"1515",1515,2020-12-10 12:20:00,1.656,2325
"1516",1516,2020-12-10 12:30:00,1.872,2066.7
"1517",1517,2020-12-10 12:40:00,1.764,2152.8
"1518",1518,2020-12-10 12:50:00,1.872,2066.7
"1519",1519,2020-12-10 13:00:00,1.98,2066.7
"1520",1520,2020-12-10 13:10:00,1.98,2152.8
"1521",1521,2020-12-10 13:20:00,1.98,2152.8
"1522",1522,2020-12-10 13:30:00,2.088,1808.3
"1523",1523,2020-12-10 13:40:00,1.98,1636.1
"1524",1524,2020-12-10 13:50:00,1.98,1463.9
"1525",1525,2020-12-10 14:00:00,1.98,1463.9
"1526",1526,2020-12-10 14:10:00,1.98,1184
"1527",1527,2020-12-10 14:20:00,2.088,1011.8
"1528",1528,2020-12-10 14:30:00,1.98,796.5
"1529",1529,2020-12-10 14:40:00,1.98,688.9
"1530",1530,2020-12-10 14:50:00,1.764,570.5
"1531",1531,2020-12-10 15:00:00,1.872,602.8
"1532",1532,2020-12-10 15:10:00,2.088,592
"1533",1533,2020-12-10 15:20:00,1.98,516.7
"1534",1534,2020-12-10 15:30:00,1.872,473.6
"1535",1535,2020-12-10 15:40:00,1.872,398.3
"1536",1536,2020-12-10 15:50:00,1.872,312.2
"1537",1537,2020-12-10 16:00:00,1.656,258.3
"1538",1538,2020-12-10 16:10:00,1.548,215.3
"1539",1539,2020-12-10 16:20:00,1.33,161.5
"1540",1540,2020-12-10 16:30:00,1.221,64.6
"1541",1541,2020-12-10 16:40:00,1.112,32.3
"1542",1542,2020-12-10 16:50:00,1.221,0
"1543",1543,2020-12-10 17:00:00,1.003,0
"1544",1544,2020-12-10 17:10:00,0.893,0
"1545",1545,2020-12-10 17:20:00,1.221,0
"1546",1546,2020-12-10 17:30:00,1.33,0
"1547",1547,2020-12-10 17:40:00,1.439,0
"1548",1548,2020-12-10 17:50:00,1.33,0
"1549",1549,2020-12-10 18:00:00,1.221,0
"1550",1550,2020-12-10 18:10:00,1.112,0
"1551",1551,2020-12-10 18:20:00,0.674,0
"1552",1552,2020-12-10 18:30:00,0.563,0
"1553",1553,2020-12-10 18:40:00,0.453,0
"1554",1554,2020-12-10 18:50:00,0.343,0
"1555",1555,2020-12-10 19:00:00,0.343,0
"1556",1556,2020-12-10 19:10:00,0.121,0
"1557",1557,2020-12-10 19:20:00,0.01,0
"1558",1558,2020-12-10 19:30:00,-0.102,0
"1559",1559,2020-12-10 19:40:00,-0.102,0
"1560",1560,2020-12-10 19:50:00,0.01,0
"1561",1561,2020-12-10 20:00:00,-0.102,0
"1562",1562,2020-12-10 20:10:00,-0.213,0
"1563",1563,2020-12-10 20:20:00,-0.662,0
"1564",1564,2020-12-10 20:30:00,-0.774,0
"1565",1565,2020-12-10 20:40:00,-0.887,0
"1566",1566,2020-12-10 20:50:00,-1.001,0
"1567",1567,2020-12-10 21:00:00,-1.114,0
"1568",1568,2020-12-10 21:10:00,-1.114,0
"1569",1569,2020-12-10 21:20:00,-1.114,0
"1570",1570,2020-12-10 21:30:00,-1.228,0
"1571",1571,2020-12-10 21:40:00,-1.228,0
"1572",1572,2020-12-10 21:50:00,-1.114,0
"1573",1573,2020-12-10 22:00:00,-1.228,0
"1574",1574,2020-12-10 22:10:00,-1.341,0
"1575",1575,2020-12-10 22:20:00,-1.57,0
"1576",1576,2020-12-10 22:30:00,-2.03,0
"1577",1577,2020-12-10 22:40:00,-1.799,0
"1578",1578,2020-12-10 22:50:00,-2.03,0
"1579",1579,2020-12-10 23:00:00,-1.914,0
"1580",1580,2020-12-10 23:10:00,-2.145,0
"1581",1581,2020-12-10 23:20:00,-2.261,0
"1582",1582,2020-12-10 23:30:00,-2.261,0
"1583",1583,2020-12-10 23:40:00,-2.377,0
"1584",1584,2020-12-10 23:50:00,-2.261,0
"1585",1585,2020-12-11 00:00:00,-2.377,0
"1586",1586,2020-12-11 00:10:00,-2.261,0
"1587",1587,2020-12-11 00:20:00,-2.377,0
"1588",1588,2020-12-11 00:30:00,-2.377,0
"1589",1589,2020-12-11 00:40:00,-2.377,0
"1590",1590,2020-12-11 00:50:00,-2.494,0
"1591",1591,2020-12-11 01:00:00,-2.494,0
"1592",1592,2020-12-11 01:10:00,-2.61,0
"1593",1593,2020-12-11 01:20:00,-2.727,0
"1594",1594,2020-12-11 01:30:00,-2.844,0
"1595",1595,2020-12-11 01:40:00,-2.727,0
"1596",1596,2020-12-11 01:50:00,-2.962,0
"1597",1597,2020-12-11 02:00:00,-2.844,0
"1598",1598,2020-12-11 02:10:00,-2.727,0
"1599",1599,2020-12-11 02:20:00,-2.494,0
"1600",1600,2020-12-11 02:30:00,-2.494,0
"1601",1601,2020-12-11 02:40:00,-2.61,0
"1602",1602,2020-12-11 02:50:00,-2.727,0
"1603",1603,2020-12-11 03:00:00,-2.61,0
"1604",1604,2020-12-11 03:10:00,-2.844,0
"1605",1605,2020-12-11 03:20:00,-2.962,0
"1606",1606,2020-12-11 03:30:00,-2.844,0
"1607",1607,2020-12-11 03:40:00,-2.727,0
"1608",1608,2020-12-11 03:50:00,-2.61,0
"1609",1609,2020-12-11 04:00:00,-2.494,0
"1610",1610,2020-12-11 04:10:00,-2.494,0
"1611",1611,2020-12-11 04:20:00,-2.494,0
"1612",1612,2020-12-11 04:30:00,-2.494,0
"1613",1613,2020-12-11 04:40:00,-2.844,0
"1614",1614,2020-12-11 04:50:00,-2.377,0
"1615",1615,2020-12-11 05:00:00,-2.145,0
"1616",1616,2020-12-11 05:10:00,-2.03,0
"1617",1617,2020-12-11 05:20:00,-1.684,0
"1618",1618,2020-12-11 05:30:00,-1.456,0
"1619",1619,2020-12-11 05:40:00,-1.57,0
"1620",1620,2020-12-11 05:50:00,-1.228,0
"1621",1621,2020-12-11 06:00:00,-1.114,0
"1622",1622,2020-12-11 06:10:00,-1.001,0
"1623",1623,2020-12-11 06:20:00,-0.887,0
"1624",1624,2020-12-11 06:30:00,-0.774,0
"1625",1625,2020-12-11 06:40:00,-0.887,0
"1626",1626,2020-12-11 06:50:00,-0.774,0
"1627",1627,2020-12-11 07:00:00,-0.662,0
"1628",1628,2020-12-11 07:10:00,-0.549,0
"1629",1629,2020-12-11 07:20:00,-0.437,0
"1630",1630,2020-12-11 07:30:00,-0.325,0
"1631",1631,2020-12-11 07:40:00,-0.437,0
"1632",1632,2020-12-11 07:50:00,-0.549,10.8
"1633",1633,2020-12-11 08:00:00,-0.549,43.1
"1634",1634,2020-12-11 08:10:00,-0.549,86.1
"1635",1635,2020-12-11 08:20:00,-0.549,215.3
"1636",1636,2020-12-11 08:30:00,-0.437,452.1
"1637",1637,2020-12-11 08:40:00,-0.437,602.8
