"Plot Title: 10350107"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350107, SEN S/N: 10350107, LBL: temp)","Coupler Detached (LGR S/N: 10350107)","Bad Battery (LGR S/N: 10350107)","Coupler Attached (LGR S/N: 10350107)","Host Connected (LGR S/N: 10350107)","Stopped (LGR S/N: 10350107)","End Of File (LGR S/N: 10350107)"
46,10/29/2025 05:43:11 PM,15.473,,,,,,
47,10/29/2025 05:53:11 PM,15.473,,,,,,
48,10/29/2025 06:03:11 PM,15.473,,,,,,
49,10/29/2025 06:13:11 PM,15.473,,,,,,
50,10/29/2025 06:23:11 PM,15.473,,,,,,
51,10/29/2025 06:33:11 PM,15.664,,,,,,
52,10/29/2025 06:43:11 PM,15.664,,,,,,
53,10/29/2025 06:53:11 PM,15.760,,,,,,
54,10/29/2025 07:03:11 PM,15.760,,,,,,
55,10/29/2025 07:13:11 PM,15.855,,,,,,
56,10/29/2025 07:23:11 PM,15.760,,,,,,
57,10/29/2025 07:33:11 PM,15.760,,,,,,
58,10/29/2025 07:43:11 PM,15.760,,,,,,
59,10/29/2025 07:53:11 PM,15.664,,,,,,
60,10/29/2025 08:03:11 PM,15.569,,,,,,
61,10/29/2025 08:13:11 PM,15.473,,,,,,
62,10/29/2025 08:23:11 PM,15.282,,,,,,
63,10/29/2025 08:33:11 PM,15.091,,,,,,
64,10/29/2025 08:43:11 PM,15.187,,,,,,
65,10/29/2025 08:53:11 PM,15.378,,,,,,
66,10/29/2025 09:03:11 PM,15.282,,,,,,
67,10/29/2025 09:13:11 PM,14.996,,,,,,
68,10/29/2025 09:23:11 PM,14.325,,,,,,
69,10/29/2025 09:33:11 PM,13.558,,,,,,
70,10/29/2025 09:43:11 PM,13.076,,,,,,
71,10/29/2025 09:53:11 PM,12.207,,,,,,
72,10/29/2025 10:03:11 PM,12.110,,,,,,
73,10/29/2025 10:13:11 PM,11.722,,,,,,
74,10/29/2025 10:23:11 PM,11.528,,,,,,
75,10/29/2025 10:33:11 PM,11.236,,,,,,
76,10/29/2025 10:43:11 PM,11.139,,,,,,
77,10/29/2025 10:53:11 PM,10.846,,,,,,
78,10/29/2025 11:03:11 PM,10.748,,,,,,
79,10/29/2025 11:13:11 PM,10.651,,,,,,
80,10/29/2025 11:23:11 PM,10.553,,,,,,
81,10/29/2025 11:33:11 PM,10.553,,,,,,
82,10/29/2025 11:43:11 PM,10.553,,,,,,
83,10/29/2025 11:53:11 PM,10.651,,,,,,
84,10/30/2025 12:03:11 AM,10.846,,,,,,
85,10/30/2025 12:13:11 AM,11.041,,,,,,
86,10/30/2025 12:23:11 AM,11.139,,,,,,
87,10/30/2025 12:33:11 AM,11.139,,,,,,
88,10/30/2025 12:43:11 AM,11.041,,,,,,
89,10/30/2025 12:53:11 AM,10.944,,,,,,
90,10/30/2025 01:03:11 AM,10.846,,,,,,
91,10/30/2025 01:13:11 AM,10.846,,,,,,
92,10/30/2025 01:23:11 AM,10.944,,,,,,
93,10/30/2025 01:33:11 AM,11.139,,,,,,
94,10/30/2025 01:43:11 AM,11.334,,,,,,
95,10/30/2025 01:53:11 AM,11.334,,,,,,
96,10/30/2025 02:03:11 AM,11.431,,,,,,
97,10/30/2025 02:13:11 AM,11.528,,,,,,
98,10/30/2025 02:23:11 AM,11.819,,,,,,
99,10/30/2025 02:33:11 AM,12.013,,,,,,
100,10/30/2025 02:43:11 AM,12.110,,,,,,
101,10/30/2025 02:53:11 AM,11.916,,,,,,
102,10/30/2025 03:03:11 AM,11.916,,,,,,
103,10/30/2025 03:13:11 AM,12.013,,,,,,
104,10/30/2025 03:23:11 AM,11.722,,,,,,
105,10/30/2025 03:33:11 AM,11.722,,,,,,
106,10/30/2025 03:43:11 AM,11.625,,,,,,
107,10/30/2025 03:53:11 AM,11.431,,,,,,
108,10/30/2025 04:03:11 AM,11.528,,,,,,
109,10/30/2025 04:13:11 AM,11.528,,,,,,
110,10/30/2025 04:23:11 AM,11.528,,,,,,
111,10/30/2025 04:33:11 AM,11.431,,,,,,
112,10/30/2025 04:43:11 AM,11.334,,,,,,
113,10/30/2025 04:53:11 AM,11.334,,,,,,
114,10/30/2025 05:03:11 AM,11.139,,,,,,
115,10/30/2025 05:13:11 AM,11.041,,,,,,
116,10/30/2025 05:23:11 AM,10.651,,,,,,
117,10/30/2025 05:33:11 AM,10.455,,,,,,
118,10/30/2025 05:43:11 AM,10.259,,,,,,
119,10/30/2025 05:53:11 AM,10.063,,,,,,
120,10/30/2025 06:03:11 AM,9.965,,,,,,
121,10/30/2025 06:13:11 AM,9.866,,,,,,
122,10/30/2025 06:23:11 AM,9.669,,,,,,
123,10/30/2025 06:33:11 AM,9.669,,,,,,
124,10/30/2025 06:43:11 AM,9.768,,,,,,
125,10/30/2025 06:53:11 AM,9.965,,,,,,
126,10/30/2025 07:03:11 AM,9.866,,,,,,
127,10/30/2025 07:13:11 AM,9.965,,,,,,
128,10/30/2025 07:23:11 AM,9.866,,,,,,
129,10/30/2025 07:33:11 AM,9.866,,,,,,
130,10/30/2025 07:43:11 AM,9.866,,,,,,
131,10/30/2025 07:53:11 AM,9.866,,,,,,
132,10/30/2025 08:03:11 AM,9.965,,,,,,
133,10/30/2025 08:13:11 AM,10.161,,,,,,
134,10/30/2025 08:23:11 AM,10.357,,,,,,
135,10/30/2025 08:33:11 AM,10.455,,,,,,
136,10/30/2025 08:43:11 AM,10.455,,,,,,
137,10/30/2025 08:53:11 AM,10.553,,,,,,
138,10/30/2025 09:03:11 AM,10.651,,,,,,
139,10/30/2025 09:13:11 AM,10.748,,,,,,
140,10/30/2025 09:23:11 AM,10.846,,,,,,
141,10/30/2025 09:33:11 AM,10.846,,,,,,
142,10/30/2025 09:43:11 AM,11.041,,,,,,
143,10/30/2025 09:53:11 AM,11.334,,,,,,
144,10/30/2025 10:03:11 AM,11.236,,,,,,
145,10/30/2025 10:13:11 AM,11.236,,,,,,
146,10/30/2025 10:23:11 AM,11.722,,,,,,
147,10/30/2025 10:33:11 AM,11.819,,,,,,
148,10/30/2025 10:43:11 AM,12.207,,,,,,
149,10/30/2025 10:53:11 AM,12.207,,,,,,
150,10/30/2025 11:03:11 AM,11.916,,,,,,
151,10/30/2025 11:13:11 AM,11.625,,,,,,
152,10/30/2025 11:23:11 AM,11.625,,,,,,
153,10/30/2025 11:33:11 AM,12.594,,,,,,
154,10/30/2025 11:43:11 AM,13.654,,,,,,
155,10/30/2025 11:53:11 AM,13.173,,,,,,
156,10/30/2025 12:03:11 PM,13.654,,,,,,
157,10/30/2025 12:13:11 PM,13.558,,,,,,
158,10/30/2025 12:23:11 PM,13.076,,,,,,
159,10/30/2025 12:33:11 PM,13.365,,,,,,
160,10/30/2025 12:43:11 PM,14.134,,,,,,
161,10/30/2025 12:53:11 PM,14.038,,,,,,
162,10/30/2025 01:03:11 PM,14.613,,,,,,
163,10/30/2025 01:13:11 PM,14.900,,,,,,
164,10/30/2025 01:23:11 PM,14.900,,,,,,
165,10/30/2025 01:33:11 PM,15.187,,,,,,
166,10/30/2025 01:43:11 PM,15.187,,,,,,
167,10/30/2025 01:53:11 PM,15.187,,,,,,
168,10/30/2025 02:03:11 PM,15.760,,,,,,
169,10/30/2025 02:13:11 PM,17.950,,,,,,
170,10/30/2025 02:23:11 PM,18.711,,,,,,
171,10/30/2025 02:33:11 PM,16.046,,,,,,
172,10/30/2025 02:43:11 PM,15.569,,,,,,
173,10/30/2025 02:53:11 PM,15.091,,,,,,
174,10/30/2025 03:03:11 PM,14.804,,,,,,
175,10/30/2025 03:13:11 PM,14.613,,,,,,
176,10/30/2025 03:23:11 PM,14.325,,,,,,
177,10/30/2025 03:33:11 PM,14.230,,,,,,
178,10/30/2025 03:43:11 PM,13.654,,,,,,
179,10/30/2025 03:53:11 PM,13.365,,,,,,
180,10/30/2025 04:03:11 PM,12.883,,,,,,
181,10/30/2025 04:13:11 PM,12.594,,,,,,
182,10/30/2025 04:23:11 PM,12.110,,,,,,
183,10/30/2025 04:33:11 PM,11.819,,,,,,
184,10/30/2025 04:43:11 PM,11.528,,,,,,
185,10/30/2025 04:53:11 PM,11.334,,,,,,
186,10/30/2025 05:03:11 PM,11.139,,,,,,
187,10/30/2025 05:13:11 PM,11.041,,,,,,
188,10/30/2025 05:23:11 PM,10.944,,,,,,
189,10/30/2025 05:33:11 PM,10.944,,,,,,
190,10/30/2025 05:43:11 PM,10.846,,,,,,
191,10/30/2025 05:53:11 PM,10.748,,,,,,
192,10/30/2025 06:03:11 PM,10.748,,,,,,
193,10/30/2025 06:13:11 PM,10.846,,,,,,
194,10/30/2025 06:23:11 PM,10.748,,,,,,
195,10/30/2025 06:33:11 PM,10.748,,,,,,
196,10/30/2025 06:43:11 PM,10.651,,,,,,
197,10/30/2025 06:53:11 PM,10.553,,,,,,
198,10/30/2025 07:03:11 PM,10.455,,,,,,
199,10/30/2025 07:13:11 PM,10.455,,,,,,
200,10/30/2025 07:23:11 PM,10.553,,,,,,
201,10/30/2025 07:33:11 PM,10.455,,,,,,
202,10/30/2025 07:43:11 PM,10.357,,,,,,
203,10/30/2025 07:53:11 PM,10.161,,,,,,
204,10/30/2025 08:03:11 PM,10.161,,,,,,
205,10/30/2025 08:13:11 PM,10.161,,,,,,
206,10/30/2025 08:23:11 PM,10.063,,,,,,
207,10/30/2025 08:33:11 PM,10.161,,,,,,
208,10/30/2025 08:43:11 PM,10.455,,,,,,
209,10/30/2025 08:53:11 PM,10.357,,,,,,
210,10/30/2025 09:03:11 PM,10.063,,,,,,
211,10/30/2025 09:13:11 PM,10.357,,,,,,
212,10/30/2025 09:23:11 PM,10.455,,,,,,
213,10/30/2025 09:33:11 PM,10.161,,,,,,
214,10/30/2025 09:43:11 PM,10.455,,,,,,
215,10/30/2025 09:53:11 PM,10.259,,,,,,
216,10/30/2025 10:03:11 PM,10.063,,,,,,
217,10/30/2025 10:13:11 PM,10.063,,,,,,
218,10/30/2025 10:23:11 PM,10.063,,,,,,
219,10/30/2025 10:33:11 PM,9.965,,,,,,
220,10/30/2025 10:43:11 PM,9.768,,,,,,
221,10/30/2025 10:53:11 PM,9.768,,,,,,
222,10/30/2025 11:03:11 PM,9.866,,,,,,
223,10/30/2025 11:13:11 PM,9.571,,,,,,
224,10/30/2025 11:23:11 PM,9.571,,,,,,
225,10/30/2025 11:33:11 PM,9.472,,,,,,
226,10/30/2025 11:43:11 PM,9.571,,,,,,
227,10/30/2025 11:53:11 PM,9.768,,,,,,
228,10/31/2025 12:03:11 AM,9.669,,,,,,
229,10/31/2025 12:13:11 AM,9.472,,,,,,
230,10/31/2025 12:23:11 AM,9.275,,,,,,
231,10/31/2025 12:33:11 AM,9.077,,,,,,
232,10/31/2025 12:43:11 AM,9.176,,,,,,
233,10/31/2025 12:53:11 AM,9.176,,,,,,
234,10/31/2025 01:03:11 AM,9.176,,,,,,
235,10/31/2025 01:13:11 AM,9.373,,,,,,
236,10/31/2025 01:23:11 AM,9.077,,,,,,
237,10/31/2025 01:33:11 AM,8.779,,,,,,
238,10/31/2025 01:43:11 AM,8.779,,,,,,
239,10/31/2025 01:53:11 AM,8.779,,,,,,
240,10/31/2025 02:03:11 AM,8.779,,,,,,
241,10/31/2025 02:13:11 AM,8.779,,,,,,
242,10/31/2025 02:23:11 AM,8.978,,,,,,
243,10/31/2025 02:33:11 AM,8.978,,,,,,
244,10/31/2025 02:43:11 AM,8.879,,,,,,
245,10/31/2025 02:53:11 AM,8.879,,,,,,
246,10/31/2025 03:03:11 AM,8.779,,,,,,
247,10/31/2025 03:13:11 AM,8.879,,,,,,
248,10/31/2025 03:23:11 AM,8.779,,,,,,
249,10/31/2025 03:33:11 AM,8.680,,,,,,
250,10/31/2025 03:43:11 AM,8.680,,,,,,
251,10/31/2025 03:53:11 AM,8.779,,,,,,
252,10/31/2025 04:03:11 AM,8.779,,,,,,
253,10/31/2025 04:13:11 AM,8.680,,,,,,
254,10/31/2025 04:23:11 AM,8.481,,,,,,
255,10/31/2025 04:33:11 AM,8.581,,,,,,
256,10/31/2025 04:43:11 AM,8.680,,,,,,
257,10/31/2025 04:53:11 AM,8.581,,,,,,
258,10/31/2025 05:03:11 AM,8.680,,,,,,
259,10/31/2025 05:13:11 AM,8.779,,,,,,
260,10/31/2025 05:23:11 AM,8.680,,,,,,
261,10/31/2025 05:33:11 AM,8.680,,,,,,
262,10/31/2025 05:43:11 AM,8.581,,,,,,
263,10/31/2025 05:53:11 AM,8.382,,,,,,
264,10/31/2025 06:03:11 AM,8.382,,,,,,
265,10/31/2025 06:13:11 AM,8.581,,,,,,
266,10/31/2025 06:23:11 AM,8.779,,,,,,
267,10/31/2025 06:33:11 AM,8.581,,,,,,
268,10/31/2025 06:43:11 AM,8.481,,,,,,
269,10/31/2025 06:53:11 AM,8.481,,,,,,
270,10/31/2025 07:03:11 AM,8.581,,,,,,
271,10/31/2025 07:13:11 AM,8.581,,,,,,
272,10/31/2025 07:23:11 AM,8.481,,,,,,
273,10/31/2025 07:33:11 AM,8.581,,,,,,
274,10/31/2025 07:43:11 AM,8.581,,,,,,
275,10/31/2025 07:53:11 AM,8.581,,,,,,
276,10/31/2025 08:03:11 AM,8.779,,,,,,
277,10/31/2025 08:13:11 AM,9.176,,,,,,
278,10/31/2025 08:23:11 AM,9.866,,,,,,
279,10/31/2025 08:33:11 AM,10.846,,,,,,
280,10/31/2025 08:43:11 AM,11.139,,,,,,
281,10/31/2025 08:53:11 AM,11.236,,,,,,
282,10/31/2025 09:03:11 AM,10.357,,,,,,
283,10/31/2025 09:13:11 AM,9.866,,,,,,
284,10/31/2025 09:23:11 AM,9.669,,,,,,
285,10/31/2025 09:33:11 AM,10.161,,,,,,
286,10/31/2025 09:43:11 AM,10.651,,,,,,
287,10/31/2025 09:53:11 AM,11.334,,,,,,
288,10/31/2025 10:03:11 AM,12.594,,,,,,
289,10/31/2025 10:13:11 AM,13.365,,,,,,
290,10/31/2025 10:23:11 AM,13.173,,,,,,
291,10/31/2025 10:33:11 AM,13.365,,,,,,
292,10/31/2025 10:43:11 AM,13.461,,,,,,
293,10/31/2025 10:53:11 AM,13.558,,,,,,
294,10/31/2025 11:03:11 AM,13.076,,,,,,
295,10/31/2025 11:13:11 AM,13.654,,,,,,
296,10/31/2025 11:23:11 AM,13.846,,,,,,
297,10/31/2025 11:33:11 AM,14.038,,,,,,
298,10/31/2025 11:43:11 AM,13.365,,,,,,
299,10/31/2025 11:53:11 AM,13.365,,,,,,
300,10/31/2025 12:03:11 PM,13.558,,,,,,
301,10/31/2025 12:13:11 PM,13.365,,,,,,
302,10/31/2025 12:23:11 PM,13.750,,,,,,
303,10/31/2025 12:33:11 PM,14.038,,,,,,
304,10/31/2025 12:43:11 PM,13.846,,,,,,
305,10/31/2025 12:53:11 PM,13.942,,,,,,
306,10/31/2025 01:03:11 PM,14.709,,,,,,
307,10/31/2025 01:13:11 PM,14.325,,,,,,
308,10/31/2025 01:23:11 PM,14.804,,,,,,
309,10/31/2025 01:33:11 PM,15.091,,,,,,
310,10/31/2025 01:43:11 PM,14.996,,,,,,
311,10/31/2025 01:53:11 PM,15.855,,,,,,
312,10/31/2025 02:03:11 PM,15.282,,,,,,
313,10/31/2025 02:13:11 PM,14.900,,,,,,
314,10/31/2025 02:23:11 PM,15.091,,,,,,
315,10/31/2025 02:33:11 PM,15.473,,,,,,
316,10/31/2025 02:43:11 PM,15.855,,,,,,
317,10/31/2025 02:53:11 PM,15.951,,,,,,
318,10/31/2025 03:03:11 PM,15.760,,,,,,
319,10/31/2025 03:13:11 PM,15.664,,,,,,
320,10/31/2025 03:23:11 PM,15.569,,,,,,
321,10/31/2025 03:33:11 PM,14.996,,,,,,
322,10/31/2025 03:43:11 PM,14.900,,,,,,
323,10/31/2025 03:53:11 PM,14.996,,,,,,
324,10/31/2025 04:03:11 PM,15.187,,,,,,
325,10/31/2025 04:13:11 PM,15.282,,,,,,
326,10/31/2025 04:23:11 PM,15.282,,,,,,
327,10/31/2025 04:33:11 PM,15.282,,,,,,
328,10/31/2025 04:43:11 PM,15.187,,,,,,
329,10/31/2025 04:53:11 PM,15.187,,,,,,
330,10/31/2025 05:03:11 PM,15.187,,,,,,
331,10/31/2025 05:13:11 PM,15.091,,,,,,
332,10/31/2025 05:23:11 PM,15.091,,,,,,
333,10/31/2025 05:33:11 PM,14.996,,,,,,
334,10/31/2025 05:43:11 PM,15.282,,,,,,
335,10/31/2025 05:53:11 PM,15.378,,,,,,
336,10/31/2025 06:03:11 PM,15.473,,,,,,
337,10/31/2025 06:13:11 PM,15.473,,,,,,
338,10/31/2025 06:23:11 PM,15.282,,,,,,
339,10/31/2025 06:33:11 PM,15.282,,,,,,
340,10/31/2025 06:43:11 PM,15.378,,,,,,
341,10/31/2025 06:53:11 PM,15.378,,,,,,
342,10/31/2025 07:03:11 PM,15.569,,,,,,
343,10/31/2025 07:13:11 PM,15.378,,,,,,
344,10/31/2025 07:23:11 PM,15.473,,,,,,
345,10/31/2025 07:33:11 PM,15.569,,,,,,
346,10/31/2025 07:43:11 PM,15.473,,,,,,
347,10/31/2025 07:53:11 PM,15.569,,,,,,
348,10/31/2025 08:03:11 PM,15.569,,,,,,
349,10/31/2025 08:13:11 PM,15.473,,,,,,
350,10/31/2025 08:23:11 PM,15.569,,,,,,
351,10/31/2025 08:33:11 PM,15.760,,,,,,
352,10/31/2025 08:43:11 PM,15.855,,,,,,
353,10/31/2025 08:53:11 PM,15.951,,,,,,
354,10/31/2025 09:03:11 PM,15.951,,,,,,
355,10/31/2025 09:13:11 PM,15.760,,,,,,
356,10/31/2025 09:23:11 PM,15.855,,,,,,
357,10/31/2025 09:33:11 PM,16.046,,,,,,
358,10/31/2025 09:43:11 PM,16.046,,,,,,
359,10/31/2025 09:53:11 PM,15.951,,,,,,
360,10/31/2025 10:03:11 PM,15.855,,,,,,
361,10/31/2025 10:13:11 PM,15.855,,,,,,
362,10/31/2025 10:23:11 PM,15.951,,,,,,
363,10/31/2025 10:33:11 PM,15.760,,,,,,
364,10/31/2025 10:43:11 PM,15.855,,,,,,
365,10/31/2025 10:53:11 PM,15.951,,,,,,
366,10/31/2025 11:03:11 PM,16.046,,,,,,
367,10/31/2025 11:13:11 PM,16.141,,,,,,
368,10/31/2025 11:23:11 PM,16.046,,,,,,
369,10/31/2025 11:33:11 PM,16.141,,,,,,
370,10/31/2025 11:43:11 PM,16.237,,,,,,
371,10/31/2025 11:53:11 PM,16.237,,,,,,
372,11/01/2025 12:03:11 AM,16.332,,,,,,
373,11/01/2025 12:13:11 AM,16.237,,,,,,
374,11/01/2025 12:23:11 AM,16.427,,,,,,
375,11/01/2025 12:33:11 AM,16.427,,,,,,
376,11/01/2025 12:43:11 AM,16.523,,,,,,
377,11/01/2025 12:53:11 AM,16.618,,,,,,
378,11/01/2025 01:03:11 AM,16.713,,,,,,
379,11/01/2025 01:13:11 AM,16.808,,,,,,
380,11/01/2025 01:23:11 AM,16.808,,,,,,
381,11/01/2025 01:33:11 AM,16.713,,,,,,
382,11/01/2025 01:43:11 AM,16.713,,,,,,
383,11/01/2025 01:53:11 AM,16.808,,,,,,
384,11/01/2025 02:03:11 AM,16.618,,,,,,
385,11/01/2025 02:13:11 AM,16.427,,,,,,
386,11/01/2025 02:23:11 AM,16.523,,,,,,
387,11/01/2025 02:33:11 AM,16.332,,,,,,
388,11/01/2025 02:43:11 AM,16.237,,,,,,
389,11/01/2025 02:53:11 AM,16.046,,,,,,
390,11/01/2025 03:03:11 AM,16.332,,,,,,
391,11/01/2025 03:13:11 AM,16.237,,,,,,
392,11/01/2025 03:23:11 AM,16.332,,,,,,
393,11/01/2025 03:33:11 AM,15.473,,,,,,
394,11/01/2025 03:43:11 AM,14.900,,,,,,
395,11/01/2025 03:53:11 AM,15.187,,,,,,
396,11/01/2025 04:03:11 AM,15.378,,,,,,
397,11/01/2025 04:13:11 AM,15.378,,,,,,
398,11/01/2025 04:23:11 AM,15.569,,,,,,
399,11/01/2025 04:33:11 AM,15.855,,,,,,
400,11/01/2025 04:43:11 AM,15.951,,,,,,
401,11/01/2025 04:53:11 AM,15.569,,,,,,
402,11/01/2025 05:03:11 AM,15.378,,,,,,
403,11/01/2025 05:13:11 AM,15.378,,,,,,
404,11/01/2025 05:23:11 AM,15.569,,,,,,
405,11/01/2025 05:33:11 AM,15.664,,,,,,
406,11/01/2025 05:43:11 AM,15.855,,,,,,
407,11/01/2025 05:53:11 AM,15.855,,,,,,
408,11/01/2025 06:03:11 AM,15.760,,,,,,
409,11/01/2025 06:13:11 AM,15.760,,,,,,
410,11/01/2025 06:23:11 AM,15.569,,,,,,
411,11/01/2025 06:33:11 AM,15.378,,,,,,
412,11/01/2025 06:43:11 AM,14.900,,,,,,
413,11/01/2025 06:53:11 AM,14.900,,,,,,
414,11/01/2025 07:03:11 AM,14.900,,,,,,
415,11/01/2025 07:13:11 AM,15.091,,,,,,
416,11/01/2025 07:23:11 AM,15.187,,,,,,
417,11/01/2025 07:33:11 AM,15.282,,,,,,
418,11/01/2025 07:43:11 AM,15.282,,,,,,
419,11/01/2025 07:53:11 AM,15.664,,,,,,
420,11/01/2025 08:03:11 AM,15.760,,,,,,
421,11/01/2025 08:13:11 AM,15.473,,,,,,
422,11/01/2025 08:23:11 AM,15.569,,,,,,
423,11/01/2025 08:33:11 AM,15.378,,,,,,
424,11/01/2025 08:43:11 AM,16.046,,,,,,
425,11/01/2025 08:53:11 AM,16.046,,,,,,
426,11/01/2025 09:03:11 AM,16.237,,,,,,
427,11/01/2025 09:13:11 AM,16.903,,,,,,
428,11/01/2025 09:23:11 AM,16.808,,,,,,
429,11/01/2025 09:33:11 AM,16.713,,,,,,
430,11/01/2025 09:43:11 AM,16.046,,,,,,
431,11/01/2025 09:53:11 AM,16.332,,,,,,
432,11/01/2025 10:03:11 AM,16.523,,,,,,
433,11/01/2025 10:13:11 AM,16.713,,,,,,
434,11/01/2025 10:23:11 AM,16.713,,,,,,
435,11/01/2025 10:33:11 AM,16.903,,,,,,
436,11/01/2025 10:43:11 AM,17.189,,,,,,
437,11/01/2025 10:53:11 AM,17.379,,,,,,
438,11/01/2025 11:03:11 AM,17.570,,,,,,
439,11/01/2025 11:13:11 AM,17.570,,,,,,
440,11/01/2025 11:23:11 AM,17.760,,,,,,
441,11/01/2025 11:33:11 AM,17.855,,,,,,
442,11/01/2025 11:43:11 AM,17.760,,,,,,
443,11/01/2025 11:53:11 AM,17.855,,,,,,
444,11/01/2025 12:03:11 PM,17.950,,,,,,
445,11/01/2025 12:13:11 PM,17.855,,,,,,
446,11/01/2025 12:23:11 PM,17.855,,,,,,
447,11/01/2025 12:33:11 PM,17.760,,,,,,
448,11/01/2025 12:43:11 PM,17.570,,,,,,
449,11/01/2025 12:53:11 PM,17.665,,,,,,
450,11/01/2025 01:03:11 PM,17.665,,,,,,
451,11/01/2025 01:13:11 PM,17.665,,,,,,
452,11/01/2025 01:23:11 PM,17.760,,,,,,
453,11/01/2025 01:33:11 PM,17.760,,,,,,
454,11/01/2025 01:43:11 PM,17.665,,,,,,
455,11/01/2025 01:53:11 PM,17.665,,,,,,
456,11/01/2025 02:03:11 PM,17.665,,,,,,
457,11/01/2025 02:13:11 PM,17.570,,,,,,
458,11/01/2025 02:23:11 PM,17.855,,,,,,
459,11/01/2025 02:33:11 PM,17.570,,,,,,
460,11/01/2025 02:43:11 PM,17.760,,,,,,
461,11/01/2025 02:53:11 PM,17.665,,,,,,
462,11/01/2025 03:03:11 PM,17.570,,,,,,
463,11/01/2025 03:13:11 PM,17.760,,,,,,
464,11/01/2025 03:23:11 PM,17.760,,,,,,
465,11/01/2025 03:33:11 PM,17.665,,,,,,
466,11/01/2025 03:43:11 PM,17.570,,,,,,
467,11/01/2025 03:53:11 PM,17.570,,,,,,
468,11/01/2025 04:03:11 PM,17.475,,,,,,
469,11/01/2025 04:13:11 PM,17.284,,,,,,
470,11/01/2025 04:23:11 PM,16.903,,,,,,
471,11/01/2025 04:33:11 PM,16.808,,,,,,
472,11/01/2025 04:43:11 PM,16.523,,,,,,
473,11/01/2025 04:53:11 PM,16.141,,,,,,
474,11/01/2025 05:03:11 PM,15.760,,,,,,
475,11/01/2025 05:13:11 PM,15.569,,,,,,
476,11/01/2025 05:23:11 PM,15.378,,,,,,
477,11/01/2025 05:33:11 PM,15.378,,,,,,
478,11/01/2025 05:43:11 PM,15.187,,,,,,
479,11/01/2025 05:53:11 PM,15.091,,,,,,
480,11/01/2025 06:03:11 PM,15.187,,,,,,
481,11/01/2025 06:13:11 PM,15.091,,,,,,
482,11/01/2025 06:23:11 PM,15.187,,,,,,
483,11/01/2025 06:33:11 PM,14.996,,,,,,
484,11/01/2025 06:43:11 PM,14.517,,,,,,
485,11/01/2025 06:53:11 PM,14.709,,,,,,
486,11/01/2025 07:03:11 PM,14.804,,,,,,
