"Plot Title: Experiment"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350005, SEN S/N: 10350005)","Intensity, Lux (LGR S/N: 10350005, SEN S/N: 10350005)","Bad Battery (LGR S/N: 10350005)","Coupler Attached (LGR S/N: 10350005)","Coupler Detached (LGR S/N: 10350005)","Host Connected (LGR S/N: 10350005)","Stopped (LGR S/N: 10350005)","End Of File (LGR S/N: 10350005)"
45,10/23/23 05:20:00 AM,8.581,0.0,,,,,,
46,10/23/23 05:30:00 AM,8.779,0.0,,,,,,
47,10/23/23 05:40:00 AM,8.680,0.0,,,,,,
48,10/23/23 05:50:00 AM,8.978,0.0,,,,,,
49,10/23/23 06:00:00 AM,8.879,0.0,,,,,,
50,10/23/23 06:10:00 AM,8.879,0.0,,,,,,
51,10/23/23 06:20:00 AM,9.275,0.0,,,,,,
52,10/23/23 06:30:00 AM,8.978,0.0,,,,,,
53,10/23/23 06:40:00 AM,8.779,0.0,,,,,,
54,10/23/23 06:50:00 AM,8.680,53.8,,,,,,
55,10/23/23 07:00:00 AM,8.978,96.9,,,,,,
56,10/23/23 07:10:00 AM,8.879,279.9,,,,,,
57,10/23/23 07:20:00 AM,8.978,710.4,,,,,,
58,10/23/23 07:30:00 AM,9.077,1076.4,,,,,,
59,10/23/23 07:40:00 AM,9.077,1141.0,,,,,,
60,10/23/23 07:50:00 AM,9.077,1894.5,,,,,,
61,10/23/23 08:00:00 AM,9.275,2927.8,,,,,,
62,10/23/23 08:10:00 AM,9.571,3272.2,,,,,,
63,10/23/23 08:20:00 AM,9.571,3444.5,,,,,,
64,10/23/23 08:30:00 AM,9.669,3444.5,,,,,,
65,10/23/23 08:40:00 AM,10.063,3616.7,,,,,,
66,10/23/23 08:50:00 AM,10.259,4994.5,,,,,,
67,10/23/23 09:00:00 AM,10.748,5511.1,,,,,,
68,10/23/23 09:10:00 AM,10.748,6544.5,,,,,,
69,10/23/23 09:20:00 AM,10.651,4822.3,,,,,,
70,10/23/23 09:30:00 AM,10.455,4650.0,,,,,,
71,10/23/23 09:40:00 AM,10.651,6544.5,,,,,,
72,10/23/23 09:50:00 AM,11.236,10677.8,,,,,,
73,10/23/23 10:00:00 AM,11.625,10677.8,,,,,,
74,10/23/23 10:10:00 AM,11.722,10333.4,,,,,,
75,10/23/23 10:20:00 AM,12.110,12400.1,,,,,,
76,10/23/23 10:30:00 AM,12.401,11022.3,,,,,,
77,10/23/23 10:40:00 AM,11.916,5511.1,,,,,,
78,10/23/23 10:50:00 AM,11.625,6544.5,,,,,,
79,10/23/23 11:00:00 AM,11.334,5338.9,,,,,,
80,10/23/23 11:10:00 AM,10.846,3444.5,,,,,,
81,10/23/23 11:20:00 AM,10.846,3444.5,,,,,,
82,10/23/23 11:30:00 AM,11.334,5338.9,,,,,,
83,10/23/23 11:40:00 AM,11.041,7233.4,,,,,,
84,10/23/23 11:50:00 AM,11.431,8266.7,,,,,,
85,10/23/23 12:00:00 PM,11.528,6544.5,,,,,,
86,10/23/23 12:10:00 PM,11.722,8266.7,,,,,,
87,10/23/23 12:20:00 PM,11.625,10333.4,,,,,,
88,10/23/23 12:30:00 PM,12.110,15844.5,,,,,,
89,10/23/23 12:40:00 PM,12.690,12400.1,,,,,,
90,10/23/23 12:50:00 PM,12.207,7233.4,,,,,,
91,10/23/23 01:00:00 PM,11.916,10333.4,,,,,,
92,10/23/23 01:10:00 PM,12.304,16533.4,,,,,,
93,10/23/23 01:20:00 PM,12.883,15844.5,,,,,,
94,10/23/23 01:30:00 PM,12.883,12400.1,,,,,,
95,10/23/23 01:40:00 PM,12.980,10677.8,,,,,,
96,10/23/23 01:50:00 PM,13.269,13089.0,,,,,,
97,10/23/23 02:00:00 PM,13.942,15844.5,,,,,,
98,10/23/23 02:10:00 PM,13.654,12400.1,,,,,,
99,10/23/23 02:20:00 PM,13.461,14466.8,,,,,,
100,10/23/23 02:30:00 PM,13.461,11022.3,,,,,,
101,10/23/23 02:40:00 PM,13.365,11022.3,,,,,,
102,10/23/23 02:50:00 PM,12.980,8266.7,,,,,,
103,10/23/23 03:00:00 PM,13.076,9644.5,,,,,,
104,10/23/23 03:10:00 PM,13.365,10333.4,,,,,,
105,10/23/23 03:20:00 PM,13.076,9300.1,,,,,,
106,10/23/23 03:30:00 PM,12.690,8611.2,,,,,,
107,10/23/23 03:40:00 PM,12.304,6200.0,,,,,,
108,10/23/23 03:50:00 PM,12.497,6200.0,,,,,,
109,10/23/23 04:00:00 PM,12.304,5338.9,,,,,,
110,10/23/23 04:10:00 PM,11.819,4650.0,,,,,,
111,10/23/23 04:20:00 PM,11.722,3616.7,,,,,,
112,10/23/23 04:30:00 PM,11.431,2669.5,,,,,,
113,10/23/23 04:40:00 PM,11.139,1980.6,,,,,,
114,10/23/23 04:50:00 PM,11.041,1194.8,,,,,,
115,10/23/23 05:00:00 PM,11.041,613.5,,,,,,
116,10/23/23 05:10:00 PM,10.944,322.9,,,,,,
117,10/23/23 05:20:00 PM,10.846,86.1,,,,,,
118,10/23/23 05:30:00 PM,10.748,21.5,,,,,,
119,10/23/23 05:40:00 PM,10.553,0.0,,,,,,
120,10/23/23 05:50:00 PM,10.455,0.0,,,,,,
121,10/23/23 06:00:00 PM,10.455,0.0,,,,,,
122,10/23/23 06:10:00 PM,10.553,0.0,,,,,,
123,10/23/23 06:20:00 PM,10.651,0.0,,,,,,
124,10/23/23 06:30:00 PM,10.455,0.0,,,,,,
125,10/23/23 06:40:00 PM,10.455,0.0,,,,,,
126,10/23/23 06:50:00 PM,10.357,0.0,,,,,,
127,10/23/23 07:00:00 PM,10.357,0.0,,,,,,
128,10/23/23 07:10:00 PM,10.259,0.0,,,,,,
129,10/23/23 07:20:00 PM,10.357,0.0,,,,,,
130,10/23/23 07:30:00 PM,10.357,0.0,,,,,,
131,10/23/23 07:40:00 PM,10.357,0.0,,,,,,
132,10/23/23 07:50:00 PM,10.259,0.0,,,,,,
133,10/23/23 08:00:00 PM,10.357,0.0,,,,,,
134,10/23/23 08:10:00 PM,10.553,0.0,,,,,,
135,10/23/23 08:20:00 PM,10.748,0.0,,,,,,
136,10/23/23 08:30:00 PM,11.041,0.0,,,,,,
137,10/23/23 08:40:00 PM,11.334,0.0,,,,,,
138,10/23/23 08:50:00 PM,11.334,0.0,,,,,,
139,10/23/23 09:00:00 PM,11.236,0.0,,,,,,
140,10/23/23 09:10:00 PM,11.334,0.0,,,,,,
141,10/23/23 09:20:00 PM,11.528,0.0,,,,,,
142,10/23/23 09:30:00 PM,11.625,0.0,,,,,,
143,10/23/23 09:40:00 PM,11.819,0.0,,,,,,
144,10/23/23 09:50:00 PM,12.304,0.0,,,,,,
145,10/23/23 10:00:00 PM,12.497,0.0,,,,,,
146,10/23/23 10:10:00 PM,12.690,0.0,,,,,,
147,10/23/23 10:20:00 PM,12.690,0.0,,,,,,
148,10/23/23 10:30:00 PM,12.883,0.0,,,,,,
149,10/23/23 10:40:00 PM,12.980,0.0,,,,,,
150,10/23/23 10:50:00 PM,12.497,0.0,,,,,,
151,10/23/23 11:00:00 PM,12.110,0.0,,,,,,
152,10/23/23 11:10:00 PM,11.431,0.0,,,,,,
153,10/23/23 11:20:00 PM,10.944,0.0,,,,,,
154,10/23/23 11:30:00 PM,10.944,0.0,,,,,,
155,10/23/23 11:40:00 PM,10.944,0.0,,,,,,
156,10/23/23 11:50:00 PM,11.041,0.0,,,,,,
157,10/24/23 12:00:00 AM,11.041,0.0,,,,,,
158,10/24/23 12:10:00 AM,11.139,0.0,,,,,,
159,10/24/23 12:20:00 AM,11.041,0.0,,,,,,
160,10/24/23 12:30:00 AM,11.041,0.0,,,,,,
161,10/24/23 12:40:00 AM,11.139,0.0,,,,,,
162,10/24/23 12:50:00 AM,11.139,0.0,,,,,,
163,10/24/23 01:00:00 AM,10.944,0.0,,,,,,
164,10/24/23 01:10:00 AM,10.846,0.0,,,,,,
165,10/24/23 01:20:00 AM,10.846,0.0,,,,,,
166,10/24/23 01:30:00 AM,10.651,0.0,,,,,,
167,10/24/23 01:40:00 AM,10.651,0.0,,,,,,
168,10/24/23 01:50:00 AM,10.651,0.0,,,,,,
169,10/24/23 02:00:00 AM,10.748,0.0,,,,,,
170,10/24/23 02:10:00 AM,10.944,0.0,,,,,,
171,10/24/23 02:20:00 AM,11.139,0.0,,,,,,
172,10/24/23 02:30:00 AM,12.304,0.0,,,,,,
173,10/24/23 02:40:00 AM,12.980,0.0,,,,,,
174,10/24/23 02:50:00 AM,13.365,0.0,,,,,,
175,10/24/23 03:00:00 AM,13.846,0.0,,,,,,
176,10/24/23 03:10:00 AM,13.654,0.0,,,,,,
177,10/24/23 03:20:00 AM,13.846,0.0,,,,,,
178,10/24/23 03:30:00 AM,13.942,0.0,,,,,,
179,10/24/23 03:40:00 AM,13.942,0.0,,,,,,
180,10/24/23 03:50:00 AM,13.654,0.0,,,,,,
181,10/24/23 04:00:00 AM,13.365,0.0,,,,,,
182,10/24/23 04:10:00 AM,13.365,0.0,,,,,,
183,10/24/23 04:20:00 AM,13.461,0.0,,,,,,
184,10/24/23 04:30:00 AM,13.269,0.0,,,,,,
185,10/24/23 04:40:00 AM,13.269,0.0,,,,,,
186,10/24/23 04:50:00 AM,13.365,0.0,,,,,,
187,10/24/23 05:00:00 AM,13.173,0.0,,,,,,
188,10/24/23 05:10:00 AM,13.269,0.0,,,,,,
189,10/24/23 05:20:00 AM,13.269,0.0,,,,,,
190,10/24/23 05:30:00 AM,12.883,0.0,,,,,,
191,10/24/23 05:40:00 AM,12.883,0.0,,,,,,
192,10/24/23 05:50:00 AM,12.980,0.0,,,,,,
193,10/24/23 06:00:00 AM,13.269,0.0,,,,,,
194,10/24/23 06:10:00 AM,13.173,0.0,,,,,,
195,10/24/23 06:20:00 AM,13.269,0.0,,,,,,
196,10/24/23 06:30:00 AM,13.269,0.0,,,,,,
197,10/24/23 06:40:00 AM,13.173,0.0,,,,,,
198,10/24/23 06:50:00 AM,13.076,0.0,,,,,,
199,10/24/23 07:00:00 AM,12.980,10.8,,,,,,
200,10/24/23 07:10:00 AM,12.980,64.6,,,,,,
201,10/24/23 07:20:00 AM,12.883,183.0,,,,,,
202,10/24/23 07:30:00 AM,12.883,344.4,,,,,,
203,10/24/23 07:40:00 AM,12.883,452.1,,,,,,
204,10/24/23 07:50:00 AM,13.173,462.9,,,,,,
205,10/24/23 08:00:00 AM,12.980,570.5,,,,,,
206,10/24/23 08:10:00 AM,12.980,527.4,,,,,,
207,10/24/23 08:20:00 AM,12.787,505.9,,,,,,
208,10/24/23 08:30:00 AM,12.883,807.3,,,,,,
209,10/24/23 08:40:00 AM,12.883,753.5,,,,,,
210,10/24/23 08:50:00 AM,12.883,871.9,,,,,,
211,10/24/23 09:00:00 AM,12.787,871.9,,,,,,
212,10/24/23 09:10:00 AM,12.690,1119.5,,,,,,
213,10/24/23 09:20:00 AM,12.690,1334.7,,,,,,
214,10/24/23 09:30:00 AM,12.690,1894.5,,,,,,
215,10/24/23 09:40:00 AM,12.883,2238.9,,,,,,
216,10/24/23 09:50:00 AM,12.787,1894.5,,,,,,
217,10/24/23 10:00:00 AM,12.690,1894.5,,,,,,
218,10/24/23 10:10:00 AM,12.594,2325.0,,,,,,
219,10/24/23 10:20:00 AM,12.594,2238.9,,,,,,
220,10/24/23 10:30:00 AM,12.594,2411.1,,,,,,
221,10/24/23 10:40:00 AM,12.690,2583.4,,,,,,
222,10/24/23 10:50:00 AM,12.594,3100.0,,,,,,
223,10/24/23 11:00:00 AM,12.594,2755.6,,,,,,
224,10/24/23 11:10:00 AM,12.690,3100.0,,,,,,
225,10/24/23 11:20:00 AM,12.787,3788.9,,,,,,
226,10/24/23 11:30:00 AM,12.690,1980.6,,,,,,
227,10/24/23 11:40:00 AM,12.690,2755.6,,,,,,
228,10/24/23 11:50:00 AM,12.787,2755.6,,,,,,
229,10/24/23 12:00:00 PM,12.787,2927.8,,,,,,
230,10/24/23 12:10:00 PM,12.980,2927.8,,,,,,
231,10/24/23 12:20:00 PM,12.883,3100.0,,,,,,
232,10/24/23 12:30:00 PM,13.076,4133.4,,,,,,
233,10/24/23 12:40:00 PM,13.365,4650.0,,,,,,
234,10/24/23 12:50:00 PM,13.365,3616.7,,,,,,
235,10/24/23 01:00:00 PM,13.173,2927.8,,,,,,
236,10/24/23 01:10:00 PM,13.173,3272.2,,,,,,
237,10/24/23 01:20:00 PM,13.173,3616.7,,,,,,
238,10/24/23 01:30:00 PM,13.654,5511.1,,,,,,
239,10/24/23 01:40:00 PM,14.325,6200.0,,,,,,
240,10/24/23 01:50:00 PM,14.517,5511.1,,,,,,
241,10/24/23 02:00:00 PM,14.709,5166.7,,,,,,
242,10/24/23 02:10:00 PM,14.996,7233.4,,,,,,
243,10/24/23 02:20:00 PM,15.282,6200.0,,,,,,
244,10/24/23 02:30:00 PM,15.282,6200.0,,,,,,
245,10/24/23 02:40:00 PM,15.664,8611.2,,,,,,
246,10/24/23 02:50:00 PM,15.951,8266.7,,,,,,
247,10/24/23 03:00:00 PM,15.569,5511.1,,,,,,
248,10/24/23 03:10:00 PM,15.187,4994.5,,,,,,
249,10/24/23 03:20:00 PM,15.282,4822.3,,,,,,
250,10/24/23 03:30:00 PM,15.091,2755.6,,,,,,
251,10/24/23 03:40:00 PM,14.996,3272.2,,,,,,
252,10/24/23 03:50:00 PM,15.378,3961.1,,,,,,
253,10/24/23 04:00:00 PM,15.187,2927.8,,,,,,
254,10/24/23 04:10:00 PM,15.187,3444.5,,,,,,
255,10/24/23 04:20:00 PM,15.378,3272.2,,,,,,
256,10/24/23 04:30:00 PM,14.900,1087.2,,,,,,
257,10/24/23 04:40:00 PM,14.421,355.2,,,,,,
258,10/24/23 04:50:00 PM,14.230,312.2,,,,,,
259,10/24/23 05:00:00 PM,14.134,301.4,,,,,,
260,10/24/23 05:10:00 PM,14.038,129.2,,,,,,
261,10/24/23 05:20:00 PM,14.038,43.1,,,,,,
262,10/24/23 05:30:00 PM,13.365,0.0,,,,,,
263,10/24/23 05:40:00 PM,12.207,0.0,,,,,,
264,10/24/23 05:50:00 PM,11.916,0.0,,,,,,
265,10/24/23 06:00:00 PM,11.528,0.0,,,,,,
266,10/24/23 06:10:00 PM,11.528,0.0,,,,,,
267,10/24/23 06:20:00 PM,11.528,0.0,,,,,,
268,10/24/23 06:30:00 PM,11.625,0.0,,,,,,
269,10/24/23 06:40:00 PM,11.722,0.0,,,,,,
270,10/24/23 06:50:00 PM,11.819,0.0,,,,,,
271,10/24/23 07:00:00 PM,11.916,0.0,,,,,,
272,10/24/23 07:10:00 PM,12.013,0.0,,,,,,
273,10/24/23 07:20:00 PM,12.013,0.0,,,,,,
274,10/24/23 07:30:00 PM,11.916,0.0,,,,,,
275,10/24/23 07:40:00 PM,11.916,0.0,,,,,,
276,10/24/23 07:50:00 PM,11.916,0.0,,,,,,
277,10/24/23 08:00:00 PM,11.916,0.0,,,,,,
278,10/24/23 08:10:00 PM,11.819,0.0,,,,,,
279,10/24/23 08:20:00 PM,11.819,0.0,,,,,,
280,10/24/23 08:30:00 PM,11.625,0.0,,,,,,
281,10/24/23 08:40:00 PM,11.334,0.0,,,,,,
282,10/24/23 08:50:00 PM,11.139,0.0,,,,,,
283,10/24/23 09:00:00 PM,10.944,0.0,,,,,,
284,10/24/23 09:10:00 PM,10.944,0.0,,,,,,
285,10/24/23 09:20:00 PM,10.944,0.0,,,,,,
286,10/24/23 09:30:00 PM,11.041,0.0,,,,,,
287,10/24/23 09:40:00 PM,11.236,0.0,,,,,,
288,10/24/23 09:50:00 PM,11.528,0.0,,,,,,
289,10/24/23 10:00:00 PM,11.528,0.0,,,,,,
290,10/24/23 10:10:00 PM,11.625,0.0,,,,,,
291,10/24/23 10:20:00 PM,11.625,0.0,,,,,,
292,10/24/23 10:30:00 PM,11.625,0.0,,,,,,
293,10/24/23 10:40:00 PM,11.722,0.0,,,,,,
294,10/24/23 10:50:00 PM,11.722,0.0,,,,,,
295,10/24/23 11:00:00 PM,11.625,0.0,,,,,,
296,10/24/23 11:10:00 PM,11.334,0.0,,,,,,
297,10/24/23 11:20:00 PM,11.236,0.0,,,,,,
298,10/24/23 11:30:00 PM,11.236,0.0,,,,,,
299,10/24/23 11:40:00 PM,11.236,0.0,,,,,,
300,10/24/23 11:50:00 PM,11.236,0.0,,,,,,
301,10/25/23 12:00:00 AM,11.139,0.0,,,,,,
302,10/25/23 12:10:00 AM,11.139,0.0,,,,,,
303,10/25/23 12:20:00 AM,11.139,0.0,,,,,,
304,10/25/23 12:30:00 AM,11.139,0.0,,,,,,
305,10/25/23 12:40:00 AM,11.139,0.0,,,,,,
306,10/25/23 12:50:00 AM,11.041,0.0,,,,,,
307,10/25/23 01:00:00 AM,11.139,0.0,,,,,,
308,10/25/23 01:10:00 AM,11.139,0.0,,,,,,
309,10/25/23 01:20:00 AM,10.944,0.0,,,,,,
310,10/25/23 01:30:00 AM,10.748,0.0,,,,,,
311,10/25/23 01:40:00 AM,10.553,0.0,,,,,,
312,10/25/23 01:50:00 AM,10.455,0.0,,,,,,
313,10/25/23 02:00:00 AM,10.357,0.0,,,,,,
314,10/25/23 02:10:00 AM,10.161,0.0,,,,,,
315,10/25/23 02:20:00 AM,10.063,0.0,,,,,,
316,10/25/23 02:30:00 AM,9.965,0.0,,,,,,
317,10/25/23 02:40:00 AM,9.768,0.0,,,,,,
318,10/25/23 02:50:00 AM,9.768,0.0,,,,,,
319,10/25/23 03:00:00 AM,9.768,0.0,,,,,,
320,10/25/23 03:10:00 AM,9.866,0.0,,,,,,
321,10/25/23 03:20:00 AM,9.965,0.0,,,,,,
322,10/25/23 03:30:00 AM,10.063,0.0,,,,,,
323,10/25/23 03:40:00 AM,10.063,0.0,,,,,,
324,10/25/23 03:50:00 AM,10.063,0.0,,,,,,
325,10/25/23 04:00:00 AM,10.063,0.0,,,,,,
326,10/25/23 04:10:00 AM,10.063,0.0,,,,,,
327,10/25/23 04:20:00 AM,10.063,0.0,,,,,,
328,10/25/23 04:30:00 AM,9.866,0.0,,,,,,
329,10/25/23 04:40:00 AM,9.965,0.0,,,,,,
330,10/25/23 04:50:00 AM,9.965,0.0,,,,,,
331,10/25/23 05:00:00 AM,10.161,0.0,,,,,,
332,10/25/23 05:10:00 AM,10.063,0.0,,,,,,
333,10/25/23 05:20:00 AM,9.965,0.0,,,,,,
334,10/25/23 05:30:00 AM,9.965,0.0,,,,,,
335,10/25/23 05:40:00 AM,9.965,0.0,,,,,,
336,10/25/23 05:50:00 AM,9.965,0.0,,,,,,
337,10/25/23 06:00:00 AM,9.669,0.0,,,,,,
338,10/25/23 06:10:00 AM,9.866,0.0,,,,,,
339,10/25/23 06:20:00 AM,9.768,0.0,,,,,,
340,10/25/23 06:30:00 AM,9.866,0.0,,,,,,
341,10/25/23 06:40:00 AM,10.259,0.0,,,,,,
342,10/25/23 06:50:00 AM,10.357,43.1,,,,,,
343,10/25/23 07:00:00 AM,10.357,505.9,,,,,,
344,10/25/23 07:10:00 AM,10.553,688.9,,,,,,
345,10/25/23 07:20:00 AM,10.944,1001.0,,,,,,
346,10/25/23 07:30:00 AM,11.236,936.5,,,,,,
347,10/25/23 07:40:00 AM,11.528,1248.6,,,,,,
348,10/25/23 07:50:00 AM,12.110,1356.3,,,,,,
349,10/25/23 08:00:00 AM,12.304,1808.3,,,,,,
350,10/25/23 08:10:00 AM,12.690,1980.6,,,,,,
351,10/25/23 08:20:00 AM,12.787,1722.2,,,,,,
352,10/25/23 08:30:00 AM,13.750,2411.1,,,,,,
353,10/25/23 08:40:00 AM,13.750,3788.9,,,,,,
354,10/25/23 08:50:00 AM,14.709,5166.7,,,,,,
355,10/25/23 09:00:00 AM,14.900,6200.0,,,,,,
356,10/25/23 09:10:00 AM,15.091,4305.6,,,,,,
357,10/25/23 09:20:00 AM,15.091,3961.1,,,,,,
358,10/25/23 09:30:00 AM,15.951,4822.3,,,,,,
359,10/25/23 09:40:00 AM,16.141,5166.7,,,,,,
360,10/25/23 09:50:00 AM,17.379,6544.5,,,,,,
361,10/25/23 10:00:00 AM,17.570,9644.5,,,,,,
362,10/25/23 10:10:00 AM,16.903,7233.4,,,,,,
363,10/25/23 10:20:00 AM,16.523,4650.0,,,,,,
364,10/25/23 10:30:00 AM,16.808,6544.5,,,,,,
365,10/25/23 10:40:00 AM,17.950,8266.7,,,,,,
366,10/25/23 10:50:00 AM,17.760,6544.5,,,,,,
367,10/25/23 11:00:00 AM,17.760,6544.5,,,,,,
368,10/25/23 11:10:00 AM,17.475,6200.0,,,,,,
369,10/25/23 11:20:00 AM,18.045,7233.4,,,,,,
370,10/25/23 11:30:00 AM,18.045,7577.8,,,,,,
371,10/25/23 11:40:00 AM,18.711,12400.1,,,,,,
372,10/25/23 11:50:00 AM,19.187,16533.4,,,,,,
373,10/25/23 12:00:00 PM,18.711,17222.3,,,,,,
374,10/25/23 12:10:00 PM,19.092,12400.1,,,,,,
375,10/25/23 12:20:00 PM,19.092,17222.3,,,,,,
376,10/25/23 12:30:00 PM,19.377,18600.1,,,,,,
377,10/25/23 12:40:00 PM,18.711,10333.4,,,,,,
378,10/25/23 12:50:00 PM,17.665,4822.3,,,,,,
379,10/25/23 01:00:00 PM,16.141,10677.8,,,,,,
380,10/25/23 01:10:00 PM,15.760,5511.1,,,,,,
381,10/25/23 01:20:00 PM,15.282,2497.2,,,,,,
382,10/25/23 01:30:00 PM,14.325,1980.6,,,,,,
383,10/25/23 01:40:00 PM,13.654,2927.8,,,,,,
384,10/25/23 01:50:00 PM,13.558,6544.5,,,,,,
385,10/25/23 02:00:00 PM,13.750,5338.9,,,,,,
386,10/25/23 02:10:00 PM,14.230,9644.5,,,,,,
387,10/25/23 02:20:00 PM,14.804,8266.7,,,,,,
388,10/25/23 02:30:00 PM,15.282,13089.0,,,,,,
389,10/25/23 02:40:00 PM,15.187,4133.4,,,,,,
390,10/25/23 02:50:00 PM,14.996,2755.6,,,,,,
391,10/25/23 03:00:00 PM,14.804,1259.4,,,,,,
392,10/25/23 03:10:00 PM,14.517,4650.0,,,,,,
393,10/25/23 03:20:00 PM,14.900,6200.0,,,,,,
394,10/25/23 03:30:00 PM,15.569,8611.2,,,,,,
395,10/25/23 03:40:00 PM,15.664,6544.5,,,,,,
396,10/25/23 03:50:00 PM,15.378,1894.5,,,,,,
397,10/25/23 04:00:00 PM,15.091,1324.0,,,,,,
398,10/25/23 04:10:00 PM,14.996,1894.5,,,,,,
399,10/25/23 04:20:00 PM,14.613,645.8,,,,,,
400,10/25/23 04:30:00 PM,14.230,462.9,,,,,,
401,10/25/23 04:40:00 PM,14.230,75.3,,,,,,
402,10/25/23 04:50:00 PM,13.365,236.8,,,,,,
403,10/25/23 05:00:00 PM,13.365,1119.5,,,,,,
404,10/25/23 05:10:00 PM,13.365,193.8,,,,,,
405,10/25/23 05:20:00 PM,13.461,53.8,,,,,,
406,10/25/23 05:30:00 PM,13.654,10.8,,,,,,
407,10/25/23 05:40:00 PM,13.654,0.0,,,,,,
408,10/25/23 05:50:00 PM,12.980,0.0,,,,,,
409,10/25/23 06:00:00 PM,12.787,0.0,,,,,,
410,10/25/23 06:10:00 PM,12.594,0.0,,,,,,
411,10/25/23 06:20:00 PM,12.787,0.0,,,,,,
412,10/25/23 06:30:00 PM,13.461,0.0,,,,,,
413,10/25/23 06:40:00 PM,13.558,0.0,,,,,,
414,10/25/23 06:50:00 PM,13.846,0.0,,,,,,
415,10/25/23 07:00:00 PM,13.942,0.0,,,,,,
416,10/25/23 07:10:00 PM,14.134,0.0,,,,,,
417,10/25/23 07:20:00 PM,13.846,0.0,,,,,,
418,10/25/23 07:30:00 PM,13.269,0.0,,,,,,
419,10/25/23 07:40:00 PM,12.980,0.0,,,,,,
420,10/25/23 07:50:00 PM,12.690,0.0,,,,,,
421,10/25/23 08:00:00 PM,12.304,0.0,,,,,,
422,10/25/23 08:10:00 PM,12.013,0.0,,,,,,
423,10/25/23 08:20:00 PM,12.013,0.0,,,,,,
424,10/25/23 08:30:00 PM,12.110,0.0,,,,,,
425,10/25/23 08:40:00 PM,12.304,0.0,,,,,,
426,10/25/23 08:50:00 PM,12.207,0.0,,,,,,
427,10/25/23 09:00:00 PM,12.207,0.0,,,,,,
428,10/25/23 09:10:00 PM,12.207,0.0,,,,,,
429,10/25/23 09:20:00 PM,12.497,0.0,,,,,,
430,10/25/23 09:30:00 PM,12.594,0.0,,,,,,
431,10/25/23 09:40:00 PM,12.787,0.0,,,,,,
432,10/25/23 09:50:00 PM,12.883,0.0,,,,,,
